date,MINTEMP,MAXTEMP,HUMIDITY,OT,fact
2023-05-18 16:00:00,27,31.0,70,95,"Cloudy intervals with overcast, with short-duration (thunder) showers at times, with light fog or mist in the morning and evening; temperature 27-31°C; southwest wind level 2-3; relative humidity 70%-95%."
2023-05-19 06:00:00,27,32.0,70,95,"Cloudy, with local short-term (thunder)showers in some areas, light fog in the morning and evening; temperature 27-32°C; south wind level 2-3; relative humidity 70%-95%."
2023-05-19 11:00:00,29,32.0,70,90,"Cloudy, with local short-term (thunder) showers; temperature 29-32°C; south wind 2-3 levels; relative humidity 70%-90%."
2023-05-19 16:00:00,26,32.0,70,100,"Cloudy; temperature 26-32°C; south wind level 3, gust level 4; relative humidity 70%-100%."
2023-05-20 06:00:00,26,32.0,60,100,"It is cloudy, with occasional short-term (thunder) showers locally; the temperature is 26-32°C; the south wind is at 2-3 levels; the relative humidity is 60%-100%."
2023-05-20 11:00:00,26,32.0,60,95,"Cloudy, occasional short-term (thunder) showers in the afternoon; temperature 26-32°C; south-southwesterly wind of grade 2-3; relative humidity 60%-95%."
2023-05-20 16:00:00,26,32.0,60,95,"Cloudy, with occasional short-term (thunder) showers locally; temperature 26-32°C; southerly wind of grade 3, gusts of 5-6 levels in coastal, highland and sea areas; relative humidity 60%-95%."
2023-05-21 06:00:00,27,32.0,60,95,"It is cloudy, with occasional short-term (thunder) showers locally; the temperature is 27-32°C; the south wind is of grade 3, and the gust in coastal areas, highlands and sea areas is of 6-7 grades; the relative humidity is 60%-95%."
2023-05-21 11:00:00,28,32.0,60,95,"It's cloudy, with occasional short-term (thunder) showers locally; the temperature is 27-32°C; the southerly wind is level 3, and the gust in coastal areas, highlands and sea areas is level 6; the relative humidity is 60%-95%."
2023-05-21 16:00:00,27,32.0,70,100,"Cloudy, with short-term (thunder) showers in the afternoon; temperature 27-32°C; southwest wind of level 3, with gusts of about 6 levels in coastal areas, highlands and sea areas; relative humidity of 70%-100%."
2023-05-22 06:00:00,27,32.0,70,100,"It is cloudy, and there will be short-term (thunder) showers in the afternoon; the temperature is 27-32°C; the southwestern wind is level 3, and the gusts in coastal areas, highlands, and sea areas are 6 levels; the relative humidity is 70%-100%."
2023-05-22 11:00:00,27,32.0,70,100,"Cloudy with intervals of overcast, with short-term (thunder) showers; temperature 27-32°C; southwesterly wind of magnitude 3, and gusts of about magnitude 6 in coastal areas, highlands and sea areas; relative humidity 70%-100%."
2023-05-22 16:00:00,25,29.0,70,95,"Overcast, with (thunder)shower, accompanied by short-term heavy rainfall and 7-8 level short-term strong wind during thunderstorm; temperature 25-29°C; north wind turns to east wind 3 levels; relative humidity 70%-95%."
2023-05-23 06:00:00,25,29.0,70,95,"Overcast, with (thunder)showers, and when there is thunder there will be short-term heavy precipitation and about 7-level short-term gusts of wind; temperature 25-29°C; northeasterly turning to easterly 3-4 levels, and gusts of wind of 7 levels in coastal areas, highlands and sea areas; relative humidity 70%-95%."
2023-05-23 11:00:00,25,29.0,75,95,"Overcast, with short-term (thunder) showers; temperature 25-29°C; northeasterly wind of magnitude 3; relative humidity 75%-95%."
2023-05-23 16:00:00,25,29.0,70,95,Overcast to partly cloudy with (thunder) showers; temperature 25-29°C; easterly wind of 3-4 levels; relative humidity 70%-95%.
2023-05-24 06:00:00,23,29.0,70,90,"Overcast to partly cloudy, with showers or thunderstorms; temperature 23-29°C; east wind, grade 3-4; relative humidity 70%-90%."
2023-05-24 11:00:00,23,29.0,70,90,Overcast to cloudy with intermittent showers or thunderstorms; temperature 23-29°C; easterly wind of 3-4 levels; relative humidity 70%-90%.
2023-05-24 16:00:00,25,30.0,70,95,Overcast to partly cloudy with scattered showers; temperature 25-30°C; east wind 3-4; relative humidity 70%-95%.
2023-05-25 06:00:00,24,31.0,70,95,"Cloudy, with short-term showers; temperature 24-31°C; east wind level 3-4; relative humidity 70%-95%."
2023-05-25 11:00:00,26,30.0,70,90,"Partly cloudy with sunny intervals, occasionally with short-term showers locally; temperature 26-31°C; southeastern wind level 3, gust 5; relative humidity 70%-90%."
2023-05-25 16:00:00,25,32.0,70,90,"Cloudy intervals and sunny periods, with occasional short-term showers locally; temperature 25-32°C; southeasterly wind of grade 3; relative humidity 70%-90%."
2023-05-26 06:00:00,27,32.0,80,90,Mostly cloudy to partly sunny; temperature 27-32°C; southeasterly wind of level 3 with gusts of level 4; relative humidity 80%-90%.
2023-05-26 11:00:00,28,32.0,75,85,"Cloudy and partly sunny; temperature 28-32°C; southeasterly wind level 3, gust level 4; relative humidity 75%-85%."
2023-05-26 16:00:00,27,33.0,70,90,"Cloudy with intervals of sunny spells, locally occasional short-term (thunder)showers, hot weather; temperature 27-33°C; southeasterly wind level 3; relative humidity 70%-90%."
2023-05-27 06:00:00,26,33.0,60,85,"Cloudy with sunny intervals, with occasional short-term showers locally; temperature 26-33°C; southeasterly wind of magnitude 2-3; relative humidity 60%-85%."
2023-05-27 11:00:00,30,33.0,60,85,"Cloudy to partly sunny, with occasional short-term showers locally; temperature 30-33°C; southeasterly wind 2-3 levels; relative humidity 60%-85%."
2023-05-27 16:00:00,26,33.0,60,85,"Sunny intervals and cloudy, with occasional showers in the afternoon in some areas; temperature 26-33°C, and the highest temperature in central and northern areas and densely populated areas is about 35°C; southeasterly wind of 2-3 levels; relative humidity 60%-85%."
2023-05-28 06:00:00,26,33.0,60,85,"Sunny intervals with cloudy periods, occasional showers may occur locally in the afternoon; temperature 26-33°C, the maximum temperature in the central and northern areas and densely populated areas is about 35°C; southeast wind 2-3 levels; relative humidity 60%-85%."
2023-05-28 11:00:00,28,33.0,50,80,"Sunny intervals and cloudy, occasional showers locally; temperature 28-33°C, the highest temperature in the central-northern and densely populated areas is about 35°C; southeast wind 2-3 levels; relative humidity 50%-80%."
2023-05-28 16:00:00,26,34.0,55,90,"Sunny intervals with patchy clouds, short-term (thunder) showers locally in the afternoon, hot weather; temperature 26-34°C; northwest wind 2-3 levels; relative humidity 55%-90%."
2023-05-29 06:00:00,26,34.0,55,90,"Sunny intervals with cloudy periods, short-term (thunder) showers locally in the afternoon, extremely hot weather; temperature 26-34°C, the highest temperature in the central and northern regions and densely populated areas is 35-36°C; northwest wind 2-3 levels; relative humidity 55%-90%."
2023-05-29 11:00:00,29,34.0,55,80,"Sunny intervals with cloudy periods, and there is local short-term (thunder) showers in the afternoon, the weather is extremely hot; temperature is 29-34°C, the highest temperature in the central-north and densely populated areas is 35-36°C; northwest wind 2-3 levels; relative humidity is 55%-80%."
2023-05-29 16:00:00,28,35.0,50,90,"Sunny intervals with cloudy periods. In the afternoon, there are local short-term (thunder)showers in some areas, extremely hot weather; temperature 28-35°C, with the highest temperature in the central-northern and densely populated areas at 36°C or above; northwest wind of 2-3 levels; relative humidity of 50%-90%."
2023-05-30 06:00:00,27,35.0,50,90,"Sunny intervals with cloudy periods, and there is short-term (thunder) showers locally in the afternoon, extremely hot weather; the temperature is 27-35°C, and the maximum temperature in the central-northern region and densely populated areas can reach 36°C or above; northwest wind 2-3 levels; relative humidity 50%-90%."
2023-05-30 11:00:00,31,35.0,50,90,"Sunny intervals with cloudy periods, with short-term (thunder) showers in some areas in the afternoon, extremely hot weather; temperature 31-35°C; northwest wind of 2-3 levels; relative humidity 50%-90%."
2023-05-30 16:00:00,29,35.0,50,90,"Sunny and extremely hot, with thunderstorms locally, haze for some of the time; temperature 29-35°C; northwest wind level 2-3; relative humidity 50%-90%."
2023-05-31 06:00:00,30,36.0,50,90,"Sunny and extremely hot, with thunderstorms locally, and haze for some time; temperature 30-36°C, and can reach over 37°C in the central-northern and densely populated areas; northwest wind 2-3 levels; relative humidity 50%-90%."
2023-05-31 11:00:00,30,36.0,55,80,"Sunny and extremely hot, with local thunderstorms at times, haze for some of the time; temperature 30-36°C; northwest wind level 2-3; relative humidity 55%-80%."
2023-05-31 16:00:00,27,34.0,60,95,"Sunny intervals with cloudy spells, extremely hot weather with thunderstorms, with relatively heavy rain locally, haze for some of the time; temperature 27-34°C, the maximum temperature in the central and northern areas and densely populated areas reaching 35°C; northwesterly wind of magnitude 3; relative humidity 60%-95%."
2023-06-01 06:00:00,27,34.0,60,95,"Overcast, heavy rain turning to thunderstorm with thunderstorm and short-term strong wind of about 8 levels; temperature 27-34°C, the maximum temperature in the central and northern regions and densely populated areas is 35°C or above; northwest wind of level 3; relative humidity 60%-95%."
2023-06-01 11:00:00,28,33.0,60,95,It is cloudy to overcast with (thunder) showers; the temperature is 28-33°C; the northwest wind is at level 3; the relative humidity is 60%-95%.
2023-06-01 16:00:00,25,33.0,60,95,"Overcast to cloudy with moderate to heavy rain; temperature 25-33°C; northwest wind level 3, gust level 4; relative humidity 60%-95%."
2023-06-02 06:00:00,26,32.0,60,95,"Cloudy, with (thunder) showers, and heavy rain at some times; temperature 26-32°C; northwest wind at level 3; relative humidity 60%-95%."
2023-06-02 11:00:00,27,34.0,60,95,It's cloudy with (thunder) Showers in some areas; temperature ranges from 27 to 34 degrees Celsius; west wind of magnitude 3; relative humidity ranging from 60% to 95%.
2023-06-02 16:00:00,27,33.0,65,95,"It is cloudy, and there may be (thunder) showers locally; the temperature is 27-33°C; the south wind is at level 3; the relative humidity is 65%-95%."
2023-06-03 06:00:00,28,33.0,65,90,"Cloudy, with short-term (thunder) showers; temperature 28-33°C; south wind level 2-3; relative humidity 65%-90%."
2023-06-03 11:00:00,29,34.0,60,80,"Cloudy, with local short-term (thunder) showers; temperature 29-34°C; south wind level 2-3; relative humidity 60%-80%."
2023-06-03 16:00:00,27,33.0,65,95,"Cloudy intervals and sunny periods, with (thunder)showers locally, light fog in the morning and evening; temperature 27-33°C; southeasterly wind of grade 2-3; relative humidity 65%-95%."
2023-06-04 06:00:00,27,33.0,65,95,Showers or thunderstorms with sunny intervals at times; temperature 27-33°C; southeast wind of grade 2-3; relative humidity 65%-95%.
2023-06-04 11:00:00,29,33.0,65,95,"Cloudy with sunny intervals, local (thunder)showers in parts, light fog in the morning and evening; temperature 29-33°C; southeast wind of level 2-3; relative humidity 65%-95%."
2023-06-04 16:00:00,27,32.0,60,95,"Cloudy intervals with sunny spells, with (thunder)showers; temperature 27-32°C; southeast wind of 3 levels; relative humidity 60%-95%."
2023-06-05 06:00:00,27,32.0,60,95,Cloudy with (thunder)showers; temperature 27-32°C; southeastern wind level 3; relative humidity 60%-95%.
2023-06-05 11:00:00,27,32.0,60,95,"Cloudy, with (thunder)showers; temperature 27-32°C; southeasterly wind of level 3, and the maximum gust of 6-7 levels in coastal areas, highlands and sea areas; relative humidity 60%-95%."
2023-06-05 16:00:00,27,32.0,60,90,"Cloudy with intervals of overcast, with thunderstorms and showers; temperature 27-32°C; east wind of level 3, gusts of level 6 in coastal areas, highlands and sea areas; relative humidity 60%-90%."
2023-06-06 06:00:00,27,31.0,75,95,"Cloudy with intervals of overcast sky, with thunderstorms and showers, and heavy rain at some times; temperature 27-31°C; east wind level 3, gusts of 6 levels in coastal areas, highlands and sea areas; relative humidity 75%-95%."
2023-06-06 11:00:00,27,31.0,75,95,"Cloudy with intervals of overcast, with thunderstorms and showers, and heavy rain at times; temperature 27-31°C; east wind level 3, gusts of 6 levels in coastal areas, highlands and sea areas; relative humidity 75%-95%."
2023-06-06 16:00:00,26,30.0,65,100,"Overcast; temperature 26-30°C; east wind level 3, gusts to level 5; relative humidity 65%-100%."
2023-06-07 06:00:00,26,31.0,75,100,"Overcast to cloudy with intermittent short-term showers; temperature 26-31°C; east wind of magnitude 3, gusts of magnitude 7 in coastal areas, highlands and sea areas; relative humidity 75%-100%."
2023-06-07 11:00:00,28,31.0,75,95,"Overcast, with scattered showers; temperature 28-31°C; southeast wind of magnitude 3 with gusts of magnitude 4; relative humidity 75%-95%."
2023-06-07 16:00:00,27,32.0,70,100,Overcast to cloudy with intermittent showers; temperature 27-32°C; south wind of level 3 with gusts of level 4; relative humidity 70%-100%.
2023-06-08 06:00:00,27,32.0,70,100,"Cloudy with intervals of overcast sky, there are (thunder)showers, and the rain is heavier at some times; temperature 27-32°C; south wind of grade 2-3, and the maximum gust in coastal, highland and sea areas is 7 grades; relative humidity 70%-100%."
2023-06-08 11:00:00,27,32.0,70,90,"Cloudy with intervals of overcast, with (thunder) showers, and locally heavier rain; temperature 27-32°C; southeasterly wind at 2-3 levels, with gusts of 6 levels in coastal, highland and sea areas; relative humidity 70%-90%."
2023-06-08 16:00:00,27,32.0,70,95,"Cloudy, with (thunder) showers; temperature 27-32°C; southeasterly wind level 2, gust level 3; relative humidity 70%-95%."
2023-06-09 06:00:00,27,32.0,70,95,Cloudy with short-term (thunder) showers; temperature 27-32°C; southeast wind level 2-3; relative humidity 70%-95%.
2023-06-09 11:00:00,28,32.0,70,95,"Overcast turning to cloudy, with short-term (thunder) showers; temperature 28-32°C; southeast wind level 3; relative humidity 70%-95%."
2023-06-09 16:00:00,27,32.0,70,95,"Overcast to partly cloudy with (thunder) showers, and the rain is heavier at some times; temperature is 27-32°C; southeasterly wind of magnitude 3; relative humidity is 70%-95%."
2023-06-10 06:00:00,27,32.0,70,95,"Cloudy with intervals of overcast, with (thunder)showers and relatively heavy rain at times; temperature 27-32°C; southerly wind of 2-3 levels; relative humidity 70%-95%."
2023-06-10 11:00:00,27,32.0,70,95,"Cloudy with intervals of overcast, with (thunder) showers, and heavier rain at some times; temperature 27-32°C; south wind 2-3 levels; relative humidity 70%-95%."
2023-06-10 16:00:00,27,32.0,70,95,"Cloudy intervals with overcast, with (thunder) showers, and relatively heavy rain at some times; temperature 27-32°C; east wind of 2-3 levels; relative humidity 70%-95%."
2023-06-11 06:00:00,26,32.0,65,95,"Cloudy with intervals of overcast, with (thunder) showers, and larger rain intensity at some times; temperature 26-32°C; east wind of 2-3 grades; relative humidity 65%-95%."
2023-06-11 11:00:00,30,33.0,65,95,"Cloudy intervals with overcast, with (thunder) showers, and heavier rain at times; temperature 30-33°C; east wind level 2-3; relative humidity 65%-95%."
2023-06-11 16:00:00,26,32.0,65,95,"Cloudy with intervals of overcast, with (thunder) showers, and heavier rain at times; temperature 26-32°C; east wind of 2-3 levels; relative humidity 65%-95%."
2023-06-12 06:00:00,26,32.0,65,95,"Cloudy with intervals of overcast, with (thunder) showers, and heavier rain at some times; temperature 26-32°C; east wind 2-3 levels; relative humidity 65%-95%."
2023-06-12 11:00:00,29,32.0,70,80,Overcast; temperature 29-32°C; southeasterly wind of level 3 with gusts of level 4; relative humidity 70%-80%.
2023-06-12 16:00:00,27,34.0,60,90,"Cloudy; temperature 27-34°C; east wind level 3, gust level 4; relative humidity 60%-90%."
2023-06-13 06:00:00,28,34.0,55,95,"Partly cloudy to sunny intervals, with local (thunder)showers, very hot weather; temperature 28-34°C; east wind level 2-3; relative humidity 55%-95%."
2023-06-13 11:00:00,27,33.0,60,95,"It's cloudy with (thunder)showers in some areas, the weather is hot; the temperature is 27-33°C, and the highest temperature in the central-northern and densely populated areas can reach 35°C or above; the southerly wind is grade 2-3; the relative humidity is 60%-95%."
2023-06-13 16:00:00,26,31.0,75,95,"Overcast, Showers changing to heavy rain to torrential rain; temperature 26-31°C; southerly wind of magnitude 3; relative humidity 75%-95%."
2023-06-14 06:00:00,25,29.0,75,95,"Overcast with heavy rain and thunderstorms in some areas, accompanied by thunder and lightning and short-term strong winds; temperature 25-29°C; south wind of magnitude 3; relative humidity 75%-95%."
2023-06-14 11:00:00,25,29.0,75,95,"Overcast, with heavy rain to rainstorm, locally accompanied by thunderstorms and short-term strong winds; temperature 25-29°C; south wind level 3; relative humidity 75%-95%."
2023-06-14 16:00:00,25,29.0,75,95,"Overcast, with heavy rain to rainstorm, local with thunderstorms and short-term high winds; temperature 25-29°C; southerly wind level 3; relative humidity 75%-95%."
2023-06-15 06:00:00,25,30.0,75,95,"Overcast, with heavy rain to torrential rain, local extremely heavy rain, accompanied by thunderstorms and local short-term strong winds; temperature 25-30°C; southerly wind at level 3; relative humidity 75%-95%."
2023-06-15 11:00:00,27,31.0,75,95,"Overcast to cloudy with thunderstorms, locally heavy rain; temperature 27-31°C; easterly wind 2-3 levels, with the maximum gust about 7 levels during rain; relative humidity 75%-95%."
2023-06-15 16:00:00,25,29.0,75,95,"Overcast, with heavy rain to torrential rain, and locally heavy torrential rain; temperature 25-29°C; southwest wind level 3, and the maximum gust during rain is about 7 levels; relative humidity 75%-95%."
2023-06-16 06:00:00,25,29.0,75,95,"Overcast, with heavy rain to torrential rain, and locally very heavy rain; temperature 25-29°C; southwesterly wind of magnitude 3, with a maximum gust of about 7 during rainy periods; relative humidity 75%-95%."
2023-06-16 11:00:00,26,29.0,75,95,"It's a cloudy day with heavy rain to rainstorm, and locally very heavy rainstorm; temperature is 26-29°C; southerly wind of 3-4 levels, and the maximum gust during rain is about 7 levels; relative humidity is 75%-95%."
2023-06-16 16:00:00,26,31.0,75,95,"Overcast, with heavy to torrential rain and accompanied by thunderstorms; temperature 26-31°C; southerly wind of magnitude 3; relative humidity 70%-95%."
2023-06-17 06:00:00,26,31.0,75,95,"Overcast with intervals of cloudy, with showers or thunderstorms, and the rain is heavier at some times; temperature 26-31°C; southerly wind at level 3; relative humidity 70%-95%."
2023-06-17 11:00:00,25,31.0,75,95,"Overcast to cloudy with intermittent showers or thunderstorms, and partial periods of heavier rain; temperature 25-31°C; southerly wind at level 3; relative humidity 75%-95%."
2023-06-17 16:00:00,25,31.0,75,95,"Cloudy intervals with overcast, with showers or thunderstorms, and relatively heavy rain at some times; temperature 25-31°C; south wind level 3; relative humidity 75%-95%."
2023-06-18 06:00:00,25,29.0,70,95,"Overcast, with (thunder) showers, local heavy rain to downpours; temperature 25-29°C; southerly wind at level 3; relative humidity 70%-95%."
2023-06-18 11:00:00,27,31.0,70,95,"Cloudy with intervals of overcast, with intermittent (thunder) showers, and heavier rain in some local areas; temperature 27-31°C; south wind of magnitude 3; relative humidity 70%-95%."
2023-06-18 16:00:00,27,31.0,70,95,"Cloudy, with short-term (thunder) showers, and the rain is heavier at some times; temperature 27-31 °C; southwesterly wind level 3; relative humidity 75%-95%."
2023-06-19 06:00:00,27,31.0,70,95,"Cloudy, with scattered (thunder) showers and heavier rainfall in some areas; temperature ranging from 27-31°C; southwesterly wind at level 3; relative humidity 75%-95%."
2023-06-19 11:00:00,28,31.0,70,85,"Cloudy, with scattered (thunder) showers, and heavier rain locally; temperature 28-31°C; south wind level 3; relative humidity 70%-85%."
2023-06-19 16:00:00,27,32.0,70,90,"Cloudy, with short-term (thunder) showers; temperature 27-32°C; southwesterly wind level 4, with the maximum gust about 6 levels in coastal, upland and sea areas; relative humidity 70%-90%."
2023-06-20 06:00:00,27,32.0,70,90,"Cloudy, with local short-term (thunder)showers; temperature 27-32°C; southwest wind level 4, and the maximum gust in coastal, highland and sea areas is about level 6. Relative humidity 70%-90%."
2023-06-20 11:00:00,29,33.0,65,90,"Cloudy, with local short-term (thunder) showers; temperature 29-33°C; southwest wind 3-4 levels, the maximum gust in coastal and sea areas 6 levels; relative humidity 65%-90%."
2023-06-20 16:00:00,28,33.0,70,90,"Cloudy, with local short-term (thunder) showers; temperature 28-33°C; southwest wind 3-4 levels, and the gust in coastal and sea areas is about 6 levels; relative humidity 70%-90%."
2023-06-21 06:00:00,28,33.0,70,90,"Cloudy, with local short-term (thunder) showers; temperature 28-33°C; southwest wind of magnitude 3, and gusts of about 6 in coastal areas and sea areas; relative humidity 70%-90%."
2023-06-21 11:00:00,30,33.0,70,85,It is cloudy with short-term showers in some areas; the temperature ranges from 30 to 33°C; the southwest wind is of magnitude 3; and the relative humidity is between 70% and 85%.
2023-06-21 16:00:00,28,32.0,65,95,"Cloudy, with local short-term showers in some areas; temperature 28-32°C; southwest wind of 3 levels, and gusts of 6 levels in coastal areas, highlands and sea areas; relative humidity 65%-95%."
2023-06-22 06:00:00,28,32.0,65,90,"Cloudy, with local short-term (thunder) showers; temperature 28-32℃; southwestern wind of 3 levels, and gusts of 6 levels in coastal areas, highlands and sea areas; relative humidity 65%-90%."
2023-06-22 11:00:00,29,32.0,65,90,"Cloudy, with local short-term (thunder) showers; temperature 29-32°C; southwesterly wind of magnitude 3, with gusts of magnitude 6 in coastal areas, highlands and sea areas; relative humidity 65%-90%."
2023-06-22 16:00:00,27,32.0,75,95,"Cloudy with showers or thunderstorms, with locally heavy rain; temperature 27-32°C; southerly wind level 3-4, gusts 6-7 in coastal areas, highlands and sea areas; relative humidity 75%-95%."
2023-06-23 06:00:00,27,32.0,75,95,"Cloudy, with scattered showers or thunderstorms, some areas with heavier rain; temperature 27-32°C; southerly wind level 3-4, gusts of 6-7 levels in coastal, highland and sea areas; relative humidity 75%-95%."
2023-06-23 11:00:00,27,32.0,75,95,"Cloudy, with scattered showers or thunderstorms, and locally heavy rain; temperature 27-32°C; southerly wind of 3-4 levels, and gusts of 6-7 levels along the coast, highlands and sea areas; relative humidity 75%-95%."
2023-06-23 16:00:00,27,32.0,75,95,"Cloudy, with showers or thunderstorms, and local areas with heavier rainfall; temperature ranging from 27 to 32°C; south wind of 3 to 4 levels, and gusts of 6 to 7 levels in coastal, highland, and sea areas; relative humidity of 75% to 95%."
2023-06-24 06:00:00,27,32.0,75,95,"Cloudy, with scattered showers or thunderstorms, and locally heavy rain; temperature 28-32°C; southerly wind of 3-4 levels, and gusts of 6-7 levels in coastal areas, highlands and sea areas; relative humidity 75%-95%."
2023-06-24 11:00:00,27,31.0,75,90,"Partly cloudy to overcast, with showers or thunderstorms, some areas with heavier rain; temperature 27-31°C; southerly wind of 3-4 levels, gusts of 6-7 levels in coastal areas, highlands and sea areas; relative humidity 75%-90%."
2023-06-24 16:00:00,26,31.0,75,95,"Cloudy with intervals of overcast, with (thunder) showers and the rain is relatively heavy at some times; temperature 26-31°C; south wind of level 3, with gusts of level 4 in coastal areas, uplands and sea areas; relative humidity 75%-95%."
2023-06-25 06:00:00,26,31.0,75,95,"Cloudy, with (thunder) showers, and the local rain is relatively heavy; temperature 26-31°C; southeast wind level 3, and gusts of 6-7 levels in coastal, highland and sea areas; relative humidity 75%-95%."
2023-06-25 11:00:00,28,32.0,70,90,"Cloudy, with (thunder) showers, locally heavy rain; temperature 28-32°C; southeastern wind level 3, gusts of 6-7 levels in coastal areas, highlands and sea areas; relative humidity 70%-90%."
2023-06-25 16:00:00,26,32.0,65,95,"Cloudy, with short-term (thunder) showers; temperature 26-32°C; southeastern wind level 2-3, gusts of 6-7 levels in coastal areas, highlands and sea areas; relative humidity 65%-95%."
2023-06-26 06:00:00,26,32.0,65,95,"Cloudy, with short-term (thunder) showers; temperature 26-32°C; southeasterly wind of 2-3 levels, gusts of 6 levels in coastal areas, uplands and sea areas; relative humidity 65%-95%."
2023-06-26 11:00:00,28,32.0,65,90,"Cloudy, with short-term (thunder)showers; temperature 28-32°C; east wind of 2-3 levels; relative humidity 65%-90%."
2023-06-26 16:00:00,27,33.0,65,95,"Cloudy, with short-term (thunder) showers; temperature 27-33°C; easterly wind of magnitude 3, gusts of 6 magnitudes in coastal areas, highlands and sea areas; relative humidity 65%-95%."
2023-06-27 06:00:00,27,33.0,65,95,"Showers or thunderstorms, with some sunshine at some times; temperature 27-33°C; easterly wind of grade 3, gusts of about 6 levels in coastal, highland and sea areas; relative humidity 65%-95%."
2023-06-27 11:00:00,27,32.0,65,95,Mostly cloudy to partly sunny with short-term (thunder)showers; temperature 27-32°C; east wind at level 2; relative humidity 65%-95%.
2023-06-27 16:00:00,27,33.0,70,95,"Partly cloudy to sunny, with (thunder)showers; temperature 27-33°C; east wind of grade 2; relative humidity 70%-95%."
2023-06-28 06:00:00,27,33.0,70,95,"Cloudy to partly sunny with (thunder)showers; temperature 27-33°C; east wind, level 2; relative humidity 70%-95%."
2023-06-28 11:00:00,29,34.0,75,85,"Cloudy to partly sunny; temperature 29-34°C; southeastern wind level 3, gusts to level 4; relative humidity 75%-85%."
2023-06-28 16:00:00,27,33.0,60,90,Cloudy to partly sunny with scattered showers. Temperature 27-33°C; southeast wind of level 3 with gusts of level 4; relative humidity 60%-90%.
2023-06-29 06:00:00,27,32.0,65,90,"Cloudy; temperature 27-32°C; south wind level 3, gust 4; relative humidity 65%-90%."
2023-06-29 11:00:00,28,32.0,65,95,"Cloudy with scattered (thunder)showers, and locally heavier rain; temperature 28-32°C; southerly wind 2-3; relative humidity 65%-95%."
2023-06-29 16:00:00,27,33.0,70,90,"Cloudy, with local short-term showers; temperature 27-33°C; southerly wind of 3 levels; relative humidity 70%-90%."
2023-06-30 06:00:00,28,33.0,70,85,"Overcast to cloudy; temperature 28-33°C; south wind level 4, gust level 5; relative humidity 70%-85%."
2023-06-30 11:00:00,28,34.0,65,90,"Cloudy, with local short-term (thunder) showers, hot weather; temperature 28-34°C, the highest temperature in central and northern areas and densely populated areas can reach 35°C or above; southerly wind 2-3 levels; relative humidity 65%-90%."
2023-06-30 16:00:00,27,32.0,65,90,"Cloudy, with (thunder)showers, local heavy rain, hot at noon; temperature 27-32°C; southerly wind of grade 2-3; relative humidity 65%-90%."
2023-07-01 06:00:00,27,32.0,65,90,"Cloudy, with (thunder) showers, locally heavy rainfall, hot weather at noon; temperature 27-32°C; southerly wind of 2-3 levels; relative humidity 65%-90%."
2023-07-01 11:00:00,27,32.0,65,90,"Cloudy, with (thunder) showers, locally with heavier rain, hot at noon; temperature 27-32°C; southerly wind of grade 2-3; relative humidity 65%-90%."
2023-07-01 16:00:00,27,32.0,65,90,"Cloudy, with (thunder)showers, and locally heavy rain, hot at noon; temperature 27-32°C; southerly wind of grade 2-3; relative humidity 65%-90%."
2023-07-02 06:00:00,26,31.0,65,95,"Overcast with intermittent cloudy periods, there is (thunder)shower with locally heavier rain; temperature 26-31°C; south wind level 2-3; relative humidity 65%-95%."
2023-07-02 11:00:00,27,31.0,65,95,"Overcast to cloudy with occasional (thunder)showers, locally with heavier rain; temperature 27-31°C; south wind level 2-3; relative humidity 65%-95%."
2023-07-02 16:00:00,26,31.0,65,95,"It is cloudy with intervals of overcast, and there are (thunder) showers with heavier rain at some times; the temperature range is 26-31°C; the southwest wind is at 2-3 levels, and the gust in coastal, highland and sea areas is at 6 levels; the relative humidity is 65%-95%."
2023-07-03 06:00:00,26,31.0,65,95,"It is cloudy to overcast, with (thunder) showers, and the rain is heavier at some times; the temperature is 26-31°C; the southwest wind is 2-3 levels, and the gust in coastal areas, highlands and sea areas is 6 levels; the relative humidity is 65%-95%."
2023-07-03 11:00:00,26,32.0,65,95,"It is cloudy, with (thunder) showers and locally heavy rainfall; temperature ranges from 26 to 32°C; southwest wind of magnitude 3, and gusts of magnitude 6 in coastal areas, highlands, and sea areas; relative humidity is 65% to 95%."
2023-07-03 16:00:00,26,32.0,70,95,"Cloudy, with (thunder) showers, locally heavy rainfall; temperature range 26-32°C; southwest wind level 3, gusts of 6 levels in coastal areas, highlands and sea areas; relative humidity 70%-95%."
2023-07-04 06:00:00,26,32.0,70,95,"Cloudy, with (thunder)showers, and locally heavy rain; temperature 26-32°C; southwest wind level 3, gusts of 6 levels in coastal, highland and sea areas; relative humidity 70%-95%."
2023-07-04 11:00:00,27,32.0,70,95,"Cloudy with (thunder)showers, with relatively heavy rain in some areas, accompanied by gusts of about 7 levels when it rains; temperature 27-32°C; southwestern wind level 3; relative humidity 70%-95%."
2023-07-04 16:00:00,27,32.0,65,95,"Cloudy, with short-term (thunder) showers; temperature 27-32°C; southwest wind of 3-4 levels, gust of about 6 levels in coastal, highland and sea areas; relative humidity 65%-95%."
2023-07-05 06:00:00,27,32.0,65,95,"Cloudy, with short-term (thunder) showers; temperature 27-32°C; southwest wind of 3-4 levels, with gusts of about 6 levels in coastal, highland and sea areas; relative humidity 65%-95%."
2023-07-05 11:00:00,29,32.0,65,90,"Overcast to cloudy; temperature 29-32°C; southwest wind level 4, gust level 6; relative humidity 65%-90%."
